Customer ID,Gender,Age,City Code,Product Code,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Spending Score,Customer Value
3747,Female,50,3,8,7500,120,7620,78,1
3748,Female,48,6,4,6890,120,7010,53,0
3749,Female,49,7,10,9550,120,9670,90,1
3750,Female,33,20,6,10590,120,10710,95,1
3751,Female,49,1,6,10590,70,10660,95,1
3752,Female,41,1,3,7180,70,7250,53,0
3753,Female,44,3,4,6890,120,7010,53,0
3754,Female,37,1,2,5990,70,6060,48,0
3755,Female,31,1,3,7180,70,7250,53,0
3756,Female,23,20,4,6890,120,7010,53,0
3757,Male,35,1,5,7560,70,7630,78,1
3758,Female,22,8,2,5990,120,6110,48,0
3759,Female,38,1,5,7560,70,7630,78,1
3760,Female,42,3,8,7500,120,7620,78,1
3761,Female,49,20,2,5990,120,6110,48,0
3762,Female,31,1,3,7180,70,7250,53,0
3763,Female,24,1,10,9550,70,9620,90,1
3764,Female,34,19,3,7180,120,7300,53,0
3765,Female,38,9,10,9550,120,9670,90,1
3766,Female,28,13,8,7500,120,7620,78,1
3767,Female,39,2,7,6500,120,6620,48,0
3768,Female,50,13,8,7500,120,7620,78,1
3769,Female,33,16,3,7180,120,7300,53,0
3770,Male,44,3,5,7560,120,7680,78,1
3771,Female,30,1,1,5599,70,5669,33,0
3772,Female,42,20,8,7500,120,7620,78,1
3773,Female,48,1,4,6890,70,6960,48,0
3774,Female,36,3,1,5599,120,5719,33,0
3775,Male,31,4,7,6500,120,6620,48,0
3776,Female,49,1,9,9000,70,9070,90,1
3777,Female,22,4,5,7560,120,7680,78,1
3778,Female,34,12,6,10590,120,10710,95,1
3779,Female,45,10,1,5599,120,5719,33,0
3780,Female,41,1,2,5990,70,6060,48,0
3781,Female,26,3,10,9550,120,9670,90,1
3782,Male,42,1,9,9000,70,9070,90,1
3783,Male,50,1,5,7560,70,7630,78,1
3784,Female,44,5,5,7560,120,7680,78,1
3785,Female,24,1,3,7180,70,7250,53,0
3786,Female,49,1,5,7560,70,7630,78,1
3787,Female,33,17,2,5990,120,6110,48,0
3788,Female,29,3,6,10590,120,10710,95,1
3789,Female,30,4,2,5990,120,6110,48,0
3790,Female,32,1,2,5990,70,6060,48,0
3791,Female,48,3,5,7560,120,7680,78,1
3792,Female,28,3,7,6500,120,6620,48,0
3793,Female,27,2,1,5599,120,5719,33,0
3794,Female,38,16,6,10590,120,10710,95,1
3795,Female,33,1,8,7500,70,7570,78,1
3796,Female,45,3,7,6500,120,6620,48,0
3797,Female,42,1,6,10590,70,10660,95,1
3798,Female,25,1,4,6890,70,6960,48,0
3799,Female,38,1,5,7560,70,7630,78,1
3800,Female,45,3,9,9000,120,9120,90,1
3801,Male,34,12,3,7180,120,7300,53,0
3802,Female,39,3,8,7500,120,7620,78,1
3803,Female,46,3,8,7500,120,7620,78,1
3804,Female,32,1,9,9000,70,9070,90,1
3805,Female,26,3,9,9000,120,9120,90,1
3806,Female,31,1,1,5599,70,5669,33,0
3807,Female,41,3,5,7560,120,7680,78,1
3808,Female,37,3,6,10590,120,10710,95,1
3809,Female,36,10,5,7560,120,7680,78,1
3810,Female,37,5,6,10590,120,10710,95,1
3811,Female,37,3,9,9000,120,9120,90,1
3812,Female,39,20,4,6890,120,7010,53,0
3813,Female,34,11,8,7500,120,7620,78,1
3814,Female,39,1,8,7500,70,7570,78,1
3815,Female,47,8,6,10590,120,10710,95,1
3816,Female,42,9,3,7180,120,7300,53,0
3817,Female,27,4,1,5599,120,5719,33,0
3818,Female,45,6,9,9000,120,9120,90,1
3819,Female,50,1,4,6890,70,6960,48,0
3820,Female,36,3,8,7500,120,7620,78,1
3821,Female,47,1,6,10590,70,10660,95,1
3822,Female,37,20,1,5599,120,5719,33,0
3823,Female,49,3,10,9550,120,9670,90,1
3824,Female,34,2,7,6500,120,6620,48,0
3825,Female,50,7,8,7500,120,7620,78,1
3826,Male,36,1,6,10590,70,10660,95,1
3827,Male,36,16,7,6500,120,6620,48,0
3828,Female,44,15,8,7500,120,7620,78,1
3829,Male,39,3,7,6500,120,6620,48,0
3830,Male,49,1,10,9550,70,9620,90,1
3831,Female,41,3,8,7500,120,7620,78,1
3832,Female,30,1,8,7500,70,7570,78,1
3833,Female,50,1,8,7500,70,7570,78,1
3834,Female,39,8,1,5599,120,5719,33,0
3835,Male,28,3,3,7180,120,7300,53,0
3836,Male,49,1,5,7560,70,7630,78,1
3837,Female,41,1,1,5599,70,5669,33,0
3838,Female,35,12,8,7500,120,7620,78,1
3839,Female,28,6,9,9000,120,9120,90,1
3840,Female,32,14,7,6500,120,6620,48,0
3841,Female,48,8,9,9000,120,9120,90,1
3842,Female,25,19,8,7500,120,7620,78,1
3843,Female,23,1,4,6890,70,6960,48,0
3844,Female,39,1,7,6500,70,6570,48,0
3845,Female,40,1,4,6890,70,6960,48,0
3846,Female,39,1,7,6500,70,6570,48,0
3847,Female,47,1,8,7500,70,7570,78,1
3848,Male,36,6,10,9550,120,9670,90,1
3849,Male,42,10,6,10590,120,10710,95,1
3850,Female,26,6,1,5599,120,5719,33,0
3851,Female,27,14,5,7560,120,7680,78,1
3852,Female,50,13,8,7500,120,7620,78,1
3853,Female,47,7,1,5599,120,5719,33,0
3854,Female,24,17,10,9550,120,9670,90,1
3855,Female,25,6,4,6890,120,7010,53,0
3856,Female,37,18,6,10590,120,10710,95,1
3857,Female,44,3,8,7500,120,7620,78,1
3858,Female,36,15,4,6890,120,7010,53,0
3859,Female,26,1,7,6500,70,6570,48,0
3860,Female,25,3,2,5990,120,6110,48,0
3861,Female,44,1,8,7500,70,7570,78,1
3862,Female,47,1,4,6890,70,6960,48,0
3863,Male,48,6,5,7560,120,7680,78,1
3864,Male,35,8,10,9550,120,9670,90,1
3865,Female,25,10,7,6500,120,6620,48,0
3866,Female,37,3,10,9550,120,9670,90,1
3867,Female,32,3,1,5599,120,5719,33,0
3868,Female,37,8,4,6890,120,7010,53,0
3869,Female,31,10,7,6500,120,6620,48,0
3870,Female,48,3,3,7180,120,7300,53,0
3871,Female,31,20,7,6500,120,6620,48,0
3872,Female,50,1,3,7180,70,7250,53,0
3873,Female,45,1,9,9000,70,9070,90,1
3874,Female,22,16,1,5599,120,5719,33,0
3875,Female,29,19,2,5990,120,6110,48,0
3876,Female,40,3,5,7560,120,7680,78,1
3877,Female,33,12,4,6890,120,7010,53,0
3878,Female,37,3,3,7180,120,7300,53,0
3879,Female,47,1,6,10590,70,10660,95,1
3880,Female,47,3,10,9550,120,9670,90,1
3881,Female,48,1,5,7560,70,7630,78,1
3882,Female,42,1,10,9550,70,9620,90,1
3883,Female,24,1,9,9000,70,9070,90,1
3884,Female,37,1,2,5990,70,6060,48,0
3885,Female,27,6,3,7180,120,7300,53,0
3886,Female,27,3,1,5599,120,5719,33,0
3887,Female,37,8,4,6890,120,7010,53,0
3888,Female,41,2,1,5599,120,5719,33,0
3889,Female,44,1,1,5599,70,5669,33,0
3890,Male,24,1,7,6500,70,6570,48,0
3891,Female,36,18,10,9550,120,9670,90,1
3892,Male,46,1,2,5990,70,6060,48,0
3893,Female,33,20,1,5599,120,5719,33,0
3894,Female,33,1,2,5990,70,6060,48,0
3895,Female,41,1,1,5599,70,5669,33,0
3896,Female,41,5,5,7560,120,7680,78,1
3897,Female,29,13,7,6500,120,6620,48,0
3898,Female,30,1,1,5599,70,5669,33,0
3899,Female,25,3,2,5990,120,6110,48,0
3900,Female,27,16,10,9550,120,9670,90,1
3901,Male,46,1,1,5599,70,5669,33,0
3902,Female,42,1,9,9000,70,9070,90,1
3903,Male,43,5,1,5599,120,5719,33,0
3904,Female,47,20,9,9000,120,9120,90,1
3905,Female,22,14,5,7560,120,7680,78,1
3906,Female,46,14,9,9000,120,9120,90,1
3907,Female,24,15,9,9000,120,9120,90,1
3908,Female,27,3,1,5599,120,5719,33,0
3909,Female,28,1,6,10590,70,10660,95,1
3910,Female,43,3,7,6500,120,6620,48,0
3911,Male,39,6,9,9000,120,9120,90,1
3912,Female,42,4,4,6890,120,7010,53,0
3913,Female,27,1,9,9000,70,9070,90,1
3914,Female,47,3,9,9000,120,9120,90,1
3915,Female,47,19,3,7180,120,7300,53,0
3916,Female,26,3,9,9000,120,9120,90,1
3917,Female,47,12,8,7500,120,7620,78,1
3918,Female,42,9,6,10590,120,10710,95,1
3919,Female,42,9,5,7560,120,7680,78,1
3920,Female,37,11,7,6500,120,6620,48,0
3921,Female,27,6,8,7500,120,7620,78,1
3922,Female,33,3,5,7560,120,7680,78,1
3923,Female,30,1,5,7560,70,7630,78,1
3924,Female,48,14,10,9550,120,9670,90,1
3925,Female,34,1,9,9000,70,9070,90,1
3926,Female,49,1,7,6500,70,6570,48,0
3927,Female,31,16,10,9550,120,9670,90,1
3928,Female,25,9,6,10590,120,10710,95,1
3929,Female,49,15,1,5599,120,5719,33,0
3930,Female,43,14,9,9000,120,9120,90,1
3931,Female,32,11,4,6890,120,7010,53,0
3932,Female,26,1,2,5990,70,6060,48,0
3933,Female,35,16,3,7180,120,7300,53,0
3934,Female,44,1,5,7560,70,7630,78,1
3935,Female,35,1,3,7180,70,7250,53,0
3936,Male,34,1,5,7560,70,7630,78,1
3937,Female,41,1,5,7560,70,7630,78,1
3938,Female,46,20,4,6890,120,7010,53,0
3939,Female,37,1,9,9000,70,9070,90,1
3940,Female,25,12,3,7180,120,7300,53,0
3941,Female,44,9,6,10590,120,10710,95,1
3942,Male,32,20,4,6890,120,7010,53,0
3943,Female,42,1,4,6890,70,6960,48,0
3944,Female,30,1,2,5990,70,6060,48,0
3945,Female,36,1,5,7560,70,7630,78,1
3946,Female,26,3,7,6500,120,6620,48,0
3947,Female,31,16,9,9000,120,9120,90,1
3948,Female,34,7,3,7180,120,7300,53,0
3949,Female,39,1,1,5599,70,5669,33,0
3950,Female,35,1,6,10590,70,10660,95,1
3951,Female,40,1,4,6890,70,6960,48,0
3952,Female,28,1,6,10590,70,10660,95,1
3953,Female,47,3,5,7560,120,7680,78,1
3954,Female,30,1,1,5599,70,5669,33,0
3955,Male,25,8,4,6890,120,7010,53,0
3956,Female,31,1,2,5990,70,6060,48,0
3957,Female,33,1,3,7180,70,7250,53,0
3958,Female,30,8,7,6500,120,6620,48,0
3959,Female,32,13,1,5599,120,5719,33,0
3960,Female,22,1,3,7180,70,7250,53,0
3961,Female,25,11,6,10590,120,10710,95,1
3962,Female,43,18,9,9000,120,9120,90,1
3963,Female,38,4,4,6890,120,7010,53,0
3964,Female,48,1,8,7500,70,7570,78,1
3965,Female,24,7,5,7560,120,7680,78,1
3966,Female,34,17,1,5599,120,5719,33,0
3967,Female,25,1,1,5599,70,5669,33,0
3968,Female,50,16,6,10590,120,10710,95,1
3969,Female,47,18,2,5990,120,6110,48,0
3970,Female,24,2,6,10590,120,10710,95,1
3971,Female,47,18,4,6890,120,7010,53,0
3972,Female,45,17,10,9550,120,9670,90,1
3973,Female,48,16,10,9550,120,9670,90,1
3974,Female,44,1,8,7500,70,7570,78,1
3975,Female,28,8,8,7500,120,7620,78,1
3976,Female,40,18,3,7180,120,7300,53,0
3977,Female,43,4,10,9550,120,9670,90,1
3978,Female,39,3,10,9550,120,9670,90,1
3979,Female,46,3,9,9000,120,9120,90,1
3980,Female,31,1,10,9550,70,9620,90,1
3981,Female,49,5,10,9550,120,9670,90,1
3982,Female,36,1,2,5990,70,6060,48,0
3983,Female,30,12,6,10590,120,10710,95,1
3984,Female,31,13,3,7180,120,7300,53,0
3985,Male,38,1,10,9550,70,9620,90,1
3986,Female,40,3,5,7560,120,7680,78,1
3987,Female,42,5,8,7500,120,7620,78,1
3988,Female,31,3,8,7500,120,7620,78,1
3989,Female,24,1,4,6890,70,6960,48,0
3990,Female,44,13,10,9550,120,9670,90,1
3991,Female,45,17,9,9000,120,9120,90,1
3992,Female,31,1,2,5990,70,6060,48,0
3993,Female,29,4,6,10590,120,10710,95,1
3994,Female,49,14,7,6500,120,6620,48,0
3995,Female,49,3,5,7560,120,7680,78,1
3996,Female,29,1,9,9000,70,9070,90,1
3997,Female,26,1,7,6500,70,6570,48,0
3998,Female,33,11,4,6890,120,7010,53,0
3999,Female,30,1,1,5599,70,5669,33,0
4000,Female,48,1,1,5599,70,5669,33,0
4001,Female,26,1,7,6500,70,6570,48,0
4002,Female,24,1,2,5990,70,6060,48,0
4003,Female,42,3,8,7500,120,7620,78,1
4004,Female,46,8,2,5990,120,6110,48,0
4005,Female,39,1,2,5990,70,6060,48,0
4006,Female,46,7,2,5990,120,6110,48,0
4007,Male,40,16,2,5990,120,6110,48,0
4008,Female,48,1,6,10590,70,10660,95,1
4009,Female,41,18,5,7560,120,7680,78,1
4010,Female,43,10,4,6890,120,7010,53,0
4011,Female,36,19,6,10590,120,10710,95,1
4012,Female,45,10,6,10590,120,10710,95,1
4013,Female,44,1,7,6500,70,6570,48,0
4014,Female,42,1,5,7560,70,7630,78,1
4015,Female,36,7,1,5599,120,5719,33,0
4016,Female,26,1,4,6890,70,6960,48,0
4017,Female,34,3,5,7560,120,7680,78,1
4018,Female,22,3,5,7560,120,7680,78,1
4019,Female,31,3,9,9000,120,9120,90,1
4020,Female,22,2,1,5599,120,5719,33,0
4021,Female,40,1,4,6890,70,6960,48,0
4022,Female,48,8,10,9550,120,9670,90,1
4023,Female,30,1,1,5599,70,5669,33,0
4024,Female,24,14,9,9000,120,9120,90,1
4025,Female,23,1,1,5599,70,5669,33,0
4026,Female,41,3,4,6890,120,7010,53,0
4027,Female,45,3,5,7560,120,7680,78,1
4028,Female,39,6,3,7180,120,7300,53,0
4029,Female,29,1,2,5990,70,6060,48,0
4030,Female,40,12,9,9000,120,9120,90,1
4031,Male,27,6,1,5599,120,5719,33,0
4032,Female,25,3,6,10590,120,10710,95,1
4033,Male,23,1,8,7500,70,7570,78,1
4034,Male,34,3,7,6500,120,6620,48,0
4035,Female,30,1,10,9550,70,9620,90,1
4036,Female,23,15,1,5599,120,5719,33,0
4037,Female,31,3,4,6890,120,7010,53,0
4038,Male,38,1,10,9550,70,9620,90,1
4039,Female,45,11,2,5990,120,6110,48,0
4040,Female,36,1,8,7500,70,7570,78,1
4041,Female,45,1,4,6890,70,6960,48,0
4042,Female,50,1,1,5599,70,5669,33,0
4043,Female,33,3,9,9000,120,9120,90,1
4044,Female,30,3,6,10590,120,10710,95,1
4045,Female,45,1,5,7560,70,7630,78,1
4046,Female,39,3,1,5599,120,5719,33,0
4047,Female,36,3,9,9000,120,9120,90,1
4048,Female,24,13,3,7180,120,7300,53,0
4049,Female,30,19,6,10590,120,10710,95,1
4050,Female,27,16,4,6890,120,7010,53,0
4051,Male,50,15,5,7560,120,7680,78,1
4052,Female,38,1,5,7560,70,7630,78,1
4053,Female,25,18,10,9550,120,9670,90,1
4054,Female,43,1,7,6500,70,6570,48,0
4055,Female,50,1,4,6890,70,6960,48,0
4056,Female,29,1,4,6890,70,6960,48,0
4057,Female,37,1,4,6890,70,6960,48,0
4058,Female,46,3,4,6890,120,7010,53,0
4059,Male,27,1,2,5990,70,6060,48,0
4060,Female,24,3,10,9550,120,9670,90,1
4061,Female,25,1,4,6890,70,6960,48,0
4062,Female,50,1,7,6500,70,6570,48,0
4063,Female,41,11,1,5599,120,5719,33,0
4064,Female,23,1,8,7500,70,7570,78,1
4065,Female,23,9,4,6890,120,7010,53,0
4066,Female,25,9,9,9000,120,9120,90,1
4067,Female,34,15,8,7500,120,7620,78,1
4068,Female,23,16,4,6890,120,7010,53,0
4069,Female,28,9,3,7180,120,7300,53,0
4070,Female,37,1,8,7500,70,7570,78,1
4071,Female,38,18,5,7560,120,7680,78,1
4072,Female,29,3,4,6890,120,7010,53,0
4073,Female,27,16,2,5990,120,6110,48,0
4074,Male,37,11,2,5990,120,6110,48,0
4075,Female,24,3,9,9000,120,9120,90,1
4076,Female,29,1,6,10590,70,10660,95,1
4077,Female,49,1,3,7180,70,7250,53,0
4078,Female,34,1,10,9550,70,9620,90,1
4079,Female,42,1,6,10590,70,10660,95,1
4080,Female,41,14,2,5990,120,6110,48,0
4081,Female,45,1,2,5990,70,6060,48,0
4082,Female,48,3,2,5990,120,6110,48,0
4083,Female,38,14,2,5990,120,6110,48,0
4084,Female,38,3,2,5990,120,6110,48,0
4085,Female,42,4,2,5990,120,6110,48,0
4086,Female,37,15,2,5990,120,6110,48,0
4087,Female,26,15,2,5990,120,6110,48,0
4088,Female,44,1,2,5990,70,6060,48,0
4089,Female,29,6,2,5990,120,6110,48,0
4090,Male,35,11,2,5990,120,6110,48,0
4091,Female,46,3,2,5990,120,6110,48,0
4092,Female,27,1,2,5990,70,6060,48,0
4093,Female,34,9,2,5990,120,6110,48,0
4094,Female,26,1,2,5990,70,6060,48,0
4095,Female,49,6,6,10590,120,10710,95,1
4096,Male,40,3,4,6890,120,7010,53,0
4097,Female,44,17,8,7500,120,7620,78,1
4098,Female,34,1,10,9550,70,9620,90,1
4099,Male,36,1,3,7180,70,7250,53,0
4100,Female,24,5,6,10590,120,10710,95,1
4101,Female,39,3,6,10590,120,10710,95,1
4102,Female,48,10,6,10590,120,10710,95,1
4103,Female,36,1,9,9000,70,9070,90,1
4104,Female,45,3,10,9550,120,9670,90,1
4105,Female,29,3,6,10590,120,10710,95,1
4106,Female,37,14,9,9000,120,9120,90,1
4107,Female,43,9,2,5990,120,6110,48,0
4108,Female,39,3,9,9000,120,9120,90,1
4109,Female,47,6,7,6500,120,6620,48,0
4110,Female,30,13,2,5990,120,6110,48,0
4111,Female,31,1,7,6500,70,6570,48,0
4112,Male,36,11,4,6890,120,7010,53,0
4113,Female,34,3,4,6890,120,7010,53,0
4114,Female,50,12,4,6890,120,7010,53,0
4115,Female,38,1,10,9550,70,9620,90,1
4116,Female,23,3,2,5990,120,6110,48,0
4117,Male,27,1,10,9550,70,9620,90,1
4118,Female,26,4,6,10590,120,10710,95,1
4119,Male,39,14,2,5990,120,6110,48,0
4120,Female,34,3,7,6500,120,6620,48,0
4121,Female,37,8,1,5599,120,5719,33,0
4122,Female,46,7,5,7560,120,7680,78,1
4123,Female,26,1,9,9000,70,9070,90,1
4124,Female,37,5,2,5990,120,6110,48,0
4125,Female,49,1,2,5990,70,6060,48,0
4126,Female,24,1,8,7500,70,7570,78,1
4127,Female,39,1,6,10590,70,10660,95,1
4128,Male,42,9,5,7560,120,7680,78,1
4129,Female,46,14,10,9550,120,9670,90,1
4130,Female,49,15,2,5990,120,6110,48,0
4131,Female,22,1,7,6500,70,6570,48,0
4132,Female,23,1,7,6500,70,6570,48,0
4133,Female,28,1,2,5990,70,6060,48,0
4134,Male,31,19,7,6500,120,6620,48,0
4135,Female,22,1,4,6890,70,6960,48,0
4136,Female,23,1,4,6890,70,6960,48,0
4137,Male,28,1,2,5990,70,6060,48,0
4138,Female,49,1,9,9000,70,9070,90,1
4139,Female,39,3,6,10590,120,10710,95,1
4140,Female,30,13,6,10590,120,10710,95,1
4141,Female,44,1,6,10590,70,10660,95,1
4142,Female,38,8,6,10590,120,10710,95,1
4143,Female,29,10,6,10590,120,10710,95,1
4144,Female,41,1,1,5599,70,5669,33,0
4145,Female,45,3,1,5599,120,5719,33,0
4146,Female,44,5,5,7560,120,7680,78,1
4147,Male,38,1,6,10590,70,10660,95,1
4148,Female,34,11,9,9000,120,9120,90,1
4149,Male,27,3,4,6890,120,7010,53,0
4150,Female,44,14,6,10590,120,10710,95,1
4151,Female,37,15,6,10590,120,10710,95,1
4152,Female,49,1,1,5599,70,5669,33,0
4153,Male,36,17,10,9550,120,9670,90,1
4154,Female,23,7,7,6500,120,6620,48,0
4155,Female,45,1,9,9000,70,9070,90,1
4156,Male,44,1,7,6500,70,6570,48,0
4157,Female,50,5,1,5599,120,5719,33,0
4158,Female,45,1,4,6890,70,6960,48,0
4159,Female,28,1,9,9000,70,9070,90,1
4160,Female,42,6,2,5990,120,6110,48,0
4161,Female,35,1,4,6890,70,6960,48,0
4162,Female,36,2,9,9000,120,9120,90,1
4163,Female,43,18,4,6890,120,7010,53,0
4164,Male,40,11,3,7180,120,7300,53,0
4165,Female,41,15,6,10590,120,10710,95,1
4166,Female,37,3,5,7560,120,7680,78,1
4167,Female,28,15,4,6890,120,7010,53,0
4168,Female,28,20,5,7560,120,7680,78,1
4169,Female,35,1,4,6890,70,6960,48,0
4170,Male,45,1,8,7500,70,7570,78,1
4171,Female,37,1,9,9000,70,9070,90,1
4172,Female,48,11,10,9550,120,9670,90,1
4173,Female,38,1,4,6890,70,6960,48,0
4174,Female,47,1,2,5990,70,6060,48,0
4175,Female,22,3,3,7180,120,7300,53,0
4176,Female,43,3,8,7500,120,7620,78,1
4177,Female,43,13,4,6890,120,7010,53,0
4178,Female,23,1,4,6890,70,6960,48,0
4179,Female,41,3,1,5599,120,5719,33,0
4180,Female,37,11,3,7180,120,7300,53,0
4181,Female,29,12,10,9550,120,9670,90,1
4182,Female,39,1,4,6890,70,6960,48,0
4183,Male,48,13,2,5990,120,6110,48,0
4184,Female,37,1,2,5990,70,6060,48,0
4185,Female,26,14,4,6890,120,7010,53,0
4186,Female,38,1,9,9000,70,9070,90,1
4187,Female,30,7,2,5990,120,6110,48,0
4188,Female,30,3,6,10590,120,10710,95,1
4189,Female,37,5,1,5599,120,5719,33,0
4190,Female,24,1,5,7560,70,7630,78,1
4191,Female,33,1,6,10590,70,10660,95,1
4192,Female,27,1,1,5599,70,5669,33,0
4193,Female,26,4,5,7560,120,7680,78,1
4194,Female,23,3,9,9000,120,9120,90,1
4195,Female,41,4,4,6890,120,7010,53,0
4196,Female,34,14,7,6500,120,6620,48,0
4197,Female,41,3,2,5990,120,6110,48,0
4198,Female,26,1,9,9000,70,9070,90,1
4199,Female,31,3,2,5990,120,6110,48,0
4200,Female,44,18,5,7560,120,7680,78,1
4201,Female,33,19,7,6500,120,6620,48,0
4202,Female,32,3,1,5599,120,5719,33,0
4203,Female,24,17,3,7180,120,7300,53,0
4204,Female,44,2,10,9550,120,9670,90,1
4205,Female,39,16,6,10590,120,10710,95,1
4206,Female,31,1,7,6500,70,6570,48,0
4207,Male,50,11,3,7180,120,7300,53,0
4208,Female,33,7,10,9550,120,9670,90,1
4209,Female,36,1,1,5599,70,5669,33,0
4210,Female,26,20,2,5990,120,6110,48,0
4211,Female,25,15,2,5990,120,6110,48,0
4212,Female,50,18,6,10590,120,10710,95,1
4213,Male,34,1,9,9000,70,9070,90,1
4214,Female,43,13,8,7500,120,7620,78,1
4215,Female,43,7,5,7560,120,7680,78,1
4216,Male,43,12,8,7500,120,7620,78,1
4217,Female,29,1,4,6890,70,6960,48,0
4218,Female,42,6,10,9550,120,9670,90,1
4219,Female,45,17,2,5990,120,6110,48,0
4220,Female,49,19,10,9550,120,9670,90,1
4221,Female,34,3,1,5599,120,5719,33,0
4222,Female,46,7,8,7500,120,7620,78,1
4223,Female,29,7,7,6500,120,6620,48,0
4224,Female,22,3,5,7560,120,7680,78,1
4225,Female,48,5,7,6500,120,6620,48,0
4226,Female,36,3,1,5599,120,5719,33,0
4227,Female,49,1,1,5599,70,5669,33,0
4228,Female,40,17,1,5599,120,5719,33,0
4229,Male,24,6,1,5599,120,5719,33,0
4230,Female,30,3,6,10590,120,10710,95,1
4231,Female,46,5,4,6890,120,7010,53,0
4232,Female,32,16,3,7180,120,7300,53,0
4233,Female,49,18,2,5990,120,6110,48,0
4234,Male,41,1,9,9000,70,9070,90,1
4235,Female,27,1,10,9550,70,9620,90,1
4236,Female,48,2,3,7180,120,7300,53,0
4237,Female,45,4,3,7180,120,7300,53,0
4238,Female,31,3,7,6500,120,6620,48,0
4239,Female,38,3,3,7180,120,7300,53,0
4240,Female,42,1,2,5990,70,6060,48,0
4241,Female,24,1,4,6890,70,6960,48,0
4242,Female,44,20,2,5990,120,6110,48,0
4243,Female,33,1,2,5990,70,6060,48,0
4244,Female,40,3,7,6500,120,6620,48,0
4245,Female,25,2,4,6890,120,7010,53,0
4246,Female,41,1,2,5990,70,6060,48,0
4247,Female,32,1,3,7180,70,7250,53,0
4248,Female,50,1,6,10590,70,10660,95,1
4249,Female,38,18,3,7180,120,7300,53,0
4250,Female,50,1,8,7500,70,7570,78,1
4251,Female,32,6,2,5990,120,6110,48,0
4252,Female,42,3,4,6890,120,7010,53,0
4253,Female,31,1,10,9550,70,9620,90,1
4254,Female,22,1,1,5599,70,5669,33,0
4255,Female,49,1,7,6500,70,6570,48,0
4256,Female,42,1,4,6890,70,6960,48,0
4257,Female,26,1,1,5599,70,5669,33,0
4258,Female,37,3,5,7560,120,7680,78,1
4259,Female,49,1,9,9000,70,9070,90,1
4260,Female,42,9,4,6890,120,7010,53,0
4261,Female,26,4,4,6890,120,7010,53,0
4262,Female,27,3,2,5990,120,6110,48,0
4263,Male,26,10,9,9000,120,9120,90,1
4264,Female,33,4,3,7180,120,7300,53,0
4265,Female,38,1,2,5990,70,6060,48,0
4266,Male,50,10,1,5599,120,5719,33,0
4267,Female,35,18,4,6890,120,7010,53,0
4268,Male,32,3,7,6500,120,6620,48,0
4269,Female,50,3,6,10590,120,10710,95,1
4270,Female,49,10,4,6890,120,7010,53,0
4271,Female,39,1,10,9550,70,9620,90,1
4272,Female,43,3,7,6500,120,6620,48,0
4273,Male,43,2,5,7560,120,7680,78,1
4274,Female,49,2,1,5599,120,5719,33,0
4275,Female,26,1,8,7500,70,7570,78,1
4276,Female,39,4,2,5990,120,6110,48,0
4277,Male,44,9,6,10590,120,10710,95,1
4278,Female,33,15,8,7500,120,7620,78,1
4279,Female,22,12,2,5990,120,6110,48,0
4280,Female,35,1,2,5990,70,6060,48,0
4281,Female,43,2,2,5990,120,6110,48,0
4282,Male,42,1,2,5990,70,6060,48,0
4283,Female,43,2,6,10590,120,10710,95,1
4284,Female,42,1,2,5990,70,6060,48,0
4285,Female,34,8,9,9000,120,9120,90,1
4286,Female,38,11,3,7180,120,7300,53,0
4287,Female,28,1,9,9000,70,9070,90,1
4288,Female,43,3,6,10590,120,10710,95,1
4289,Female,38,16,1,5599,120,5719,33,0
4290,Female,44,9,10,9550,120,9670,90,1
4291,Female,45,3,3,7180,120,7300,53,0
4292,Female,30,20,8,7500,120,7620,78,1
4293,Female,30,1,4,6890,70,6960,48,0
4294,Female,29,3,4,6890,120,7010,53,0
4295,Female,42,3,2,5990,120,6110,48,0
4296,Female,33,2,7,6500,120,6620,48,0
4297,Female,22,3,7,6500,120,6620,48,0
4298,Female,47,4,6,10590,120,10710,95,1
4299,Female,27,16,2,5990,120,6110,48,0
4300,Male,22,2,7,6500,120,6620,48,0
4301,Female,49,3,6,10590,120,10710,95,1
4302,Female,25,17,5,7560,120,7680,78,1
4303,Female,47,1,9,9000,70,9070,90,1
4304,Male,37,14,8,7500,120,7620,78,1
4305,Female,37,15,1,5599,120,5719,33,0
4306,Female,50,19,8,7500,120,7620,78,1
4307,Female,48,4,3,7180,120,7300,53,0
4308,Female,39,1,7,6500,70,6570,48,0
4309,Female,39,1,1,5599,70,5669,33,0
4310,Female,43,1,7,6500,70,6570,48,0
4311,Female,44,1,10,9550,70,9620,90,1
4312,Female,30,18,9,9000,120,9120,90,1
4313,Female,34,3,8,7500,120,7620,78,1
4314,Female,44,1,8,7500,70,7570,78,1
4315,Female,31,15,2,5990,120,6110,48,0
4316,Female,23,8,3,7180,120,7300,53,0
4317,Female,41,17,3,7180,120,7300,53,0
4318,Female,47,13,2,5990,120,6110,48,0
4319,Male,42,9,9,9000,120,9120,90,1
4320,Female,39,1,5,7560,70,7630,78,1
4321,Female,24,1,8,7500,70,7570,78,1
4322,Female,25,1,2,5990,70,6060,48,0
4323,Male,36,4,7,6500,120,6620,48,0
4324,Female,46,1,5,7560,70,7630,78,1
4325,Female,36,19,1,5599,120,5719,33,0
4326,Female,24,3,9,9000,120,9120,90,1
